Spam,V1,F3,F4,F5,F6,F7,F8
Spam,Dunya Kadinlar Gununuzu kutlariz! 8Martta Boyner Anahtar ile 100TL ve uzeri alisverislere %20si kadar marka ceki hediye! Ustelik BONUS ile 10 taksit firsatiyla!,,,,,,
Spam,"ODEON TOURS'da CardFinans ile %35'e varan indirim  + 12 taksit veya 500TL uzeri harcamalarda 8 taksit + simdi al, haziranda ode. Son gun 4 Nisan. 212 4440684",,,,,,
Spam,"Fatura tutarinizi merak etmenize gerek yok. FATURA yazip 2222ye gonderin, fatura tutariniz, son odeme tarihiniz cebinize aninda sadece 90 kurusa gelsin!",,,,,,
Spam,"gnctrkcll'li,MAVI'de 125TL ve uzeri alisveriste %20 INDIRIM. Yeni sezon urunlerinde gecerli sana ozel bu firsati kacirma!Sen sectin,gnctrkcll yapti! gnckcll.com.tr",,,,,,
Ham,En erken kaÇta gelirsin,,,,,,
Spam,"1-30 Nisan arasi Maximum Kart'inizla toplam 1.000TL aliveris yapin,PUAN yazip kartinizin son 6 hanesi ile 4402ye gonderin,40TL ekstra MaxiPuan kazanin.4440202",,,,,,
Spam,"GPRS Servisinizi aktif hale getirmek icin lutfen bu mesaji ""GPRS"" yazarak cevaplayiniz. VODAFONE",,,,,,
Ham,kaç gibi gelirsiniz bize?,,,,,,
Spam,SMS 30 paketi ile her yone 30 SMS icin 12TL yerine sadece 3TL odeyin! Bu firsattan faydalanmak icin hemen SMS 30 yazin 222ye gonderin.,,,,,,
Ham,pepsi'den bayram suprizi! 19-31 Mayıs tarihleri arasında göndereceğin ilk sifre için 2 adet hediye kazanacaksın. hediyen yüklendikçe hergün bilgilendirileceksin..,,,,,,
Spam,Yeni Apple MacBook Pro kazanma sansi Internet Subesi'nde! Bugun Internet Subesi'ne girin bu firsati kacirmayin.,,,,,,
Spam,"12 Mart'a kadar anlasmali istasyonlardan farkli gunlerde tek seferde yapilan 3. 100TL akaryakit alimina 20TL,5. 100 TL'lik alima 40TL ParaPuan.cardfinans.com.tr",,,,,,
Spam,"VakifBank Worldcard 15 Mart - 30 Nisan arasi Petrol Ofisinden 4 adet 100TL ve uzeri alisverise, 1-10 Mayis arasi Petrol Ofisinde 40TL indirim kazandiriyor!",,,,,,
Spam,"Sevgililer Gunu alisverisiniz DAMAT-TWEEN-ADV'de kis urunlerinde %50+%20 indirim, CardFinans'a ozel 7 taksit ve %10 ParaPuan firsatiyla! Son gun 14 Subat!",,,,,,
Spam,Sabri Ozel'de size ozel fiyat avantajlari devam ediyor.Sezon urunlerinde %50 indirim firsatini kacirmayin.,,,,,,
Spam,"Boyner magazalarinda %70'e varan indirimleri kacirmayin! Ustelik CardFinans ile simdi alin, 6 taksitle 2 ay sonra odemeye baslayin! Son gun 28 Subat!",,,,,,
Spam,"Sabri Ozel magazalarinda tum sezon urunlerinde %40,kirmizi etiketli urunlerde %50 indirim avantaji sizleri bekliyor.",,,,,,
Ham,fark etmez sende kalsin anahtar iki dakaya geliyorum,,,,,,
Spam,"Fabrika magazalarinda 250 TL alisverise 50 TL hediye ceki! Ustelik CardFinans'a ozel %10 ParaPuan, +4 taksit ve dilerseniz 2 ay erteleme firsati!",,,,,,
Ham,En büyük fener şampiyon fener :),,,,,,
Ham,Cnm bgn geldim ben kirsehrden. Yarin bulusalim müsaitsn olur mu? Kntör yoksa faceden msj at yatmadan bakarım tamam.öpt canm..,,,,,,
Spam,"En yakin Denizbank subesine gelin sadece Avealilara ozel hem %0,77den baslayan oranlarla 77 ay vadeli kamu kredisi kullanin hem de 40TL fatura indirimi kazanin!",,,,,,
Ham,sinavin nasil gecti,,,,,,
Spam,"CardFinans'la giyim,aksesuar,kozmetik,optikte 20 Hazirana kadar farkli gunlerde yapacaginiz 3'uncu 100TL ve uzeri alisverise 30TL ParaPuan!www.cardfinans.com.tr",,,,,,
Spam,"Garanti'de kredi firsatlari devam ediyor! Dusuk taksitli 5.000 veya 10.000 TL'lik kredilere basvurmak icin T.C. Kimlik Numaranizi yazin, hemen 3390'a gonderin.",,,,,,
Ham,Adamim su an net degil ama yok gibi duruyorsun suanda,,,,,,
Ham,Guray bizim postalama isi ogleden sonraya kalacak sanirm.ddigerlerine ulasinca sana haber verirm biz napacagimizi,,,,,,
Spam,"Kredi karti ve fatura talimati olan musterilerimize Masrafsiz Kredi'de faiz indirimi! 25.000 TL'ye kadar, 60 aya varan vadelerle. Bilgi: Subelerimiz, 4440202",,,,,,
Ham,Geldim aç kapıyı.,,,,,,
Ham,"Kardeşim Emreyi bekliyoruz kuzeniyle araba pazarına gitmiş otograın oraya, sinir oldum.",,,,,,
Ham,balım ne zmn gelion bu tarflara??,,,,,,
Ham,spordan cknca haber weririm sana arkadasımın dogum gunu war braz yanlarna gecicem cok az orhan war ya ona ugrucam,,,,,,
Ham,Nerdesin napiosun kanka,,,,,,
Spam,Her sey cocuklarimizin gelecegi icin! Bu hafta Subemizde duzenlenen Kumbara Fonu Gunlerine sizi de bekliyoruz. Osmangazi Universitesi/Eskisehir Sb.,,,,,,
Ham,"Canım öğlen gidecekmiş, ben de ikinci soruda düzeltmeler yapıyorum açık açık yazıyorum şimdi",,,,,,
Ham,Ben pinodan gelyorum kapinizin onundeym zil calismiyor sanirim,,,,,,
Spam,Is Bankasi Bonosu 13-14-15 Nisan 2011 tarihlerinde halka arz ediliyor. Ayrintili bilgi:isbank.com.tr,,,,,,
Spam,"VAKIFBANKTAN SIZE OZEL, UYGUN FAIZ ORANI VE VADE SECENEKLERIYLE TATIL KREDISI... BILGI ICIN: www.vakifbank.com.tr",,,,,,
Ham,oldu tamam bu sefer,,,,,,
Spam,Akilli telefon Turkcellden alinir! 13TLden baslayan taksitlerle 3Gli telefonlar ve ozel tekliflerimiz icin sizi en yakin Turkcell Magazasina bekliyoruz.,,,,,,
Spam,Yeni Turkcell avantaj paketleriyle yurtdisinda da rahat rahat konusabilirsiniz.Ihtiyaciniza gore sadece 15TLye gunluk 30dk yada 49TLye 1ay boyunca 90dklik konusma paketlerinden size uygun olani almak icin yurtdisina cikmadan mutlaka arayin.4440532,,,,,,
Ham,Nice guzel yaslari superminik insan hilalcan KIVANC ve GULOOO,,,,,,
Ham,yeme laa. ne yiyorsan bitirme geliyorum. :),,,,,,
Spam,"OPET'de 14 Haziran'a kadar farkli gunlerde 5 defa 100 TL ve uzeri akaryakit alin, OPET'teki akaryakıt harcamalarınız icin 50 TL MAxiPuan kazanin! maximum.com.tr",,,,,,
Spam,TEBRIKLER! BEDAVA Casio Marka Kol Saati kazandiniz. UCRETSIZ 150TL degerinde HEDIYENIZI almak ve gonderi adresinizi belirtme icin HEMEN 7551880 i arayiniz.,,,,,,
Spam,"Stefanel'de Dunya Kadinlar Gunu'ne ozel, sadece CardFinans sahiplerine kurk grubunda %20 Indirim ve 7 Taksit firsati! Son gun 8 Mart!",,,,,,
Ham,hayır ayın 16sında gitcez ailecek..,,,,,,
Ham,balim nasilsin,,,,,,
Spam,"Son odeme tarihinizi kacirmayin! FATURA yazip 2222ye gonderin, fatura tutariniz, son odeme tarihiniz cebinize aninda sadece 90 kurusa gelsin!",,,,,,
Spam,gnctrkcllli," eglence, hobi,alisveris istedigin her sey butcene uygun fiyata sadece gncteklif.comda. Ister kredi kartini ister Mobil Odemeyi kullan!",,,,,
Spam,VakifBank Worldcard inizla yeniden yapilandirma kanunu kapsaminda vergilerinizi gib.gov.tr den 18 taksitle odeyebilirsiniz.Ustelik taksitler 2 ayda bir odemeli.,,,,,,
Ham,ULASAMADIGINIZ +905051234455 NUMARALI ABONEYI SU AN ARAYABILIRSINIZ.Gunluk 60 DAKIKA konusma ve 100MB INTERNET PEPSI kapaklarında!Sifreler 5757ye!,,,,,,
Spam,"gnctrkcllli,artik muzik gncplay.com da dinlenir!. Hemen yenilenen www.gncplay.com a gir, Milyonlarca sarki icinden, istedigini kolayca dinle!",,,,,,
Ham,ben gelemem ya,,,,,,
Ham,ya çok sevildiğim için çok iyiyim ya da çok iyi olduğum için çok seviliyorum. işte bunu bilemiyorum.,,,,,,
Spam,"BONUS'LA 100TL'LiK AKARYAKIT ALIN,AKARYAKIT YAZIP 3340'A GONDERiN.SONRAKi 100TL'LiK HER AKARYAKIT HARCAMASI iCiN 5TL,15TL,30TL,50TL BONUS KAZANIN! BONUS.COM.TR",,,,,,
Spam,Motorlu Tasitlar Verginizi ATM lerimizden WebSubem den ve 444 0 724 AloSubem den odeyebilirsiniz. www.vakifbank.com.tr,,,,,,
Ham,beğenmeyin olum şunu yaa :D,,,,,,
Ham,"Bu arada mevlana nin bi sözünü sölicektm sana unutmadn..Aradaki uzakligi niye dert edersin sevgili,biz rabbimizi görmedn sevmdk mi..",,,,,,
Spam,"Migros,5M,Tansasta bu gece 21:30-23:30 arasi Turkcellliye ozel %15 indirim!30TL ve uzeri alisveriste kasada aninda kazan!AVM magazalari,M Migros haric.444 10 44",,,,,,
Ham,Canım hesap makinan evde mi?,,,,,,
Spam,VAKIFBANKTAN BABALAR GUNUNE OZEL UYGUN FAIZ ORANI VE 11 AY VADE SECENEGIYLE 5.000 TL TAKSITLI IHTIYAC KREDISI. DETAYLI BILGI ICIN www.vakifbank.com.tr,,,,,,
Spam,"Yaz esintisini odaniza tasiyoruz. Nakisli, kopanakili ve biyeli pikelerde %25, pamuk polyester yatak ortulerinde %50 indirim firsati English Home magazalarinda",,,,,,
Ham,kapımın önunde bangır bangır bağırıyolar oy verceğim varsa da vazgeçtim :D:D:DD,,,,,,
Ham,Hayir cnm bi film daha izledm harikydi.sen napyn?,,,,,,
Spam,"Internet paketi simdi %50 daha ucuz! 3 ay boyunca ayda sadece 5 TLye internete baglanmak icin 3 AY yazip 2222ye gonderin, internetin keyfini doya doya cikarin",,,,,,
Ham,s.a. dostum dife ne zaman calisacaz bi karar verelim ben hic bisey bilmiyorum,,,,,,
Spam,"Alisveris Festivali 18 Mart'ta basliyor!Giyim,aksesuar,kozmetik,optik,elektronik alisverislerinizde CardFinans'a ozel firsatlar yakinda cardfinans.com.tr'de!",,,,,,
Ham,"projemiz vatana millete hayırlı olsun akım, gerilim, direnç ölçebilen multimetremiz şimdi bitti. tas tamam çalışır vaziyette :)",,,,,,
Ham,Ekmek alayım mı,,,,,,
Spam,Ucretsiz havale ve EFT islemi Cep Subesi'nde! Internet Subesi sifre ve parolanizla hemen giris yapmak icin wap.garanti.com.tr'yi ziyaret edin.,,,,,,
Ham,Yarın da size geliyorum var mı gerekli bisey bu arda maca geliyon mu gece?,,,,,,
Ham,"GençTarifeli! sadece 10 tl ye 30 gün boyunca her yöne mesajlaşacağın tam 5000 sms icin bu mesajı EVET yazıp cevapla,fırsatı kaçırma!",,,,,,
Ham,geliyon mu bize ?,,,,,,
Ham,Yolculuğun nasıl geçti? hani inince haber vrecktin :),,,,,,
Spam,"VakifBank Worldcard tan 50 TL Worldpuan! 31 Mayisa kadar World isyerlerinden 5 adet 100 TL islem yap, YIRMI yaz, kartin son 6 hanesini SMS ile 6635 e gonder!",,,,,,
Spam,"gnctrkcllli,sana ozel avantajli teklifler gncteklif.comda' Yemek/Eglence/Giyim aradigin her sey burada.Her gun farkli teklifler gncteklif.comda seni bekliyor",,,,,,
Ham,Labtayım,,,,,,
Ham,Kanka gece 1-2 ekolde maç var ne diyon? Senin için 6 dan sonraya aldım maçı :) .,,,,,,
Ham,sinemaya gitmıcekmıyız,,,,,,
Ham,"haci dogum gunun kutlu olsun yaaa, biraz gec oldu ama :S",,,,,,
Spam,VODAFONE'LULAR BP CLUB KART ILE 11 AGUSTOS'A KADAR 2 KAT DAHA FAZLA KAZANIYOR. KAMPANYAYA KATILMAK ICIN KART NUMARANIZI YAZIP 2802'YE SMS GONDERIN.,,,,,,
Spam,VakifBank Worldcard inizla yeniden yapilandirma kanunu kapsaminda vergilerinizi gib.gov.tr den 18 taksitle odeyebilirsiniz. Ustelik taksitler 2 ayda bir odemeli.,,,,,,
Ham,Guray sana facebooktan bir mesaj attım baksana uygun olduğunda cevap yazarsın,,,,,,
Ham,Bekle beni istersen yetisicem kesin,,,,,,
Ham,"değerli abonemiz, vodafon numara taşıma kampanyasından kazandığınız aylık ücretsiz görüşme sureniz dolmuştur.",,,,,,
Spam,CEPAVANS SERVISINIZ AKTIFTIR.TL'NIZ BITINCE AVANS TL'LERINIZI KULLANARAK ILETISIME DEVAM EDEBILECEKSINIZ. SERVIS IPTALI ICIN AVANSIPTAL YAZIP 7505'E GONDERINIZ.,,,,,,
Spam,3G li ve 2MP kamerali Nokia 2730 ayda sadece 4 TLye Aveada! Hemen Avea bayilerine gelin bu firsati kacirmayin. Detayli bilgi icin www.avea.com.tr,,,,,,
Spam,"Size ozel 30TL ilave MaxiPuan kazanma firsati! 1-31 Mart arasi Maximum Kart'inizla toplam 1500TL alisveris yapin,kazanin.Ayrintili bilgi ve ek kosullar:4440202",,,,,,
Spam,"CardFinans'tan Bedava Kredi! Mevcut harcamalarinizi CardFinans'a tasiyin ekstre sozunuze karsilik masrafsiz,0 faizli kredi firsatini kacirmayin. Bilgi 4440900",,,,,,
Ham,tamamdır.,,,,,,
Ham,Guray selam ben emine naslsn? Ben sey sorcaktm okula staj basvurusu gbi bisey var mi? Ben surda staj yapcam falan die.Bi de sigorta yazisini pzt versem sorun  olur mu ki?,,,,,,
Ham,tatlım işim var o saatte ama yarın yapalım,,,,,,
Ham,**5992 nolu Kredi Karti Ekstre Borcunuz 941.55 TL Asgari Odeme Tutari 189.00 TL ve Son Odeme Tarihi 05.04.2011 dir.,,,,,,
Ham,ben geliyorum,,,,,,
Ham,Güzel şarkı eee murat kekilli de cok guzel söylemiş =),,,,,,
Spam,VAKIFBANKTAN BABALAR GUNUNE OZEL UYGUN FAIZ ORANI VE 11 AY VADE SECENEGIYLE 5.000 TL TAKSITLI IHTIYAC KREDISI. DETAYLI BILGI ICIN www.vakifbank.com.tr,,,,,,
Ham,Java kitabım sende kalmış sanırsam gelirken getirebilirmisin kardeş:),,,,,,
Ham,Ben turgut. Vize dokumanina baktım galiba onlar bizim adimiza basvuru yapablyomus tam detayini bilmyom ama bi mail atip sormayi dusunuym,,,,,,
Ham,Başkan biz geç kaldık kusura bakma çıktık yola görüşemedik hakkını helal et mersine gelirsen görüşürüz inşallah.,,,,,,
Spam,Sampiyon tarife ile numaran degismeden her yone 2 dksi sadece 20 Kurusa konusmak ve her yone 600 dk hediye kazanmak icin seni Avea bayilerine bekliyoruz.,,,,,,
Spam,Numarasini Turkcell faturaliya tasiyana SADECE 29TLye heryone 600dk konusma ve 33 milyon Turkcelliyle haftada 2 Gun BEDAVA!Sizi Turkcell noktalarina bekliyoruz,,,,,,
Ham,bilgisayari getir,,,,,,
Ham,dogum günün kutlu olsun canim arkadasim,,,,,,
Ham,"Sn. musterimiz, BP773235 nolu gonderiniz 01/04/2011 tarihinde AYLA UYSAL a teslim edilmistir. 02862178807",,,,,,
Spam,%50'ye varan Yaz Indirimi basladi. Tum EKOL magazalarinda ve ekolonline.com'da.. 03124738610,,,,,,
Ham,10 dakikaya çıkıcam canım evden,,,,,,
Ham,Saat 9 gibi olabilir.,,,,,,
Spam,"12 Mart'a kadar anlasmali istasyonlardan farkli gunlerde tek seferde yapilan 3. 100TL akaryakit alimina 20TL,5. 100 TL'lik alima 40TL ParaPuan.cardfinans.com.tr",,,,,,
Ham,ben cıkıyorum evden,,,,,,
Spam,Is Bankasi Tahvil ve Bonosu 2-3-4- Subat 2011 tarihlerinde halka arz ediliyor. Ayrintili bilgi:isbank.com.tr,,,,,,
Spam,Annelerin en guzeline en ozel hediye SABRI OZELden %25 INDIRIM FIRSATIYLA.6-15 MAYIS tarihleri arasi YENI SEZON BAYAN urunlerinde gecerli FIRSATI KACIRMAYIN.,,,,,,
Ham,PÜSKEVİT Çılgınlığı Afrikaya da Sıçradı :),,,,,,
Ham,la olum mesaj gelmıs vıdeo gelmemıs alın burdan ızleyın ama herkes delll :D,,,,,,
Ham,Cifo nerdesin,,,,,,
Spam,"Heryone 30SMS! 12 TL yerine, paket alarak sadece 3TL odeyip cok daha avantajli fiyata mesajlasabilirsiniz! SMS 30 yazin 2222ye gonderin.",,,,,,
Spam,"Çanakkale Atasay'da %25'e varan Altinci Gün indirim firsatlari,Dünya Kadinlar Günü'ne özel 5-8 Mart tarihleri arasinda uygulanacaktir.Detaylar 0286 213 20 97",,,,,,
Ham,Abi yuklemeye gdersen bnada esbilet alrmsn?,,,,,,
Spam,"Faturanizi otomatik odeme talimatiniz ile odeyin,3 ay icinde otomatik odediginiz her fatura icin 1 ay aksam 9dan sabah 9da Turkcelllilerle BEDAVA mesajlasin",,,,,,
Spam,"Genc Tarifeli! 100MB internet paketi sana ozel ayda sadece 3 TL! Hemen GENC INTERNET yazip 2222ye ucretsiz gonder, Turkcell hiziyla internetin keyfini yasa!",,,,,,
Spam,"Atasay'da her ayin ""ALTINCI"" günü seÇili ürünlerde %25 indirim! Bu ""Altin Firsat"" iÇin sizleri Atasay Çanakkale Magazamiza bekliyoruz. 0 286 2132097",,,,,,
Spam,indirim %30-40-50 artan indirim oranlariyla devam ediyor... TUZUN,,,,,,
Spam,"Benetton,012 ve Sisley'de her 100 TL'lik alisverisinizin 25 TL'si bizden!",,,,,,
Ham,evde misin,,,,,,
Ham,günaydın ablacim :),,,,,,
Ham,esparkta bulusuruz,,,,,,
Spam,VakifBank Worldcardla 31 Temmuz a  kadar Shell de yapacaginiz 4 adet 100TL ve uzeri alisveris size 1-10 Agustos arasi Shell de 40TL indirim kazandiriyor!,,,,,,
Ham,arkadasın dogum gunune gıdıcez,,,,,,
Ham,VakifBank WebSubem girisi icin tek kullanimlik sifreniz: 066407 . Sifreniz 3 dk gecerlidir. Tarih: 14.06.2011 Saat: 20:35,,,,,,
Spam,1 Nisan-31 Mayis arasi her 100TL ve uzeri yakit aliminiza 1 cekilis hakki! 4442020,,,,,,
Ham,odevi yaptin mi,,,,,,
Spam,Cep Anahtar uygulamasini cep telefonunuza indirmek icin tiklayiniz.,,,,,,
Ham,Yarın kaç gibi okulda olcaksın?,,,,,,
Ham,tamam geliyorum,,,,,,
Ham,Kanka gelirken 2 tane buz parmak al bana daaaa :),,,,,,
Spam,"Heryone 30SMS! 12 TL yerine, paket alarak sadece 3TL odeyip cok daha avantajli fiyata mesajlasabilirsiniz! SMS 30 yazin 2222ye gonderin.",,,,,,
Spam,"Taksit yapamadiginiz yerlerde de artik TaksitKolay! CardFinans'inizla yaptiginiz 50 TL ve uzeri harcamalariniz icin 4440900'u arayin, 3-6-9 taksite bolelim.",,,,,,
Ham,Geliyor musun,,,,,,
Ham,"projem bitmedi cnm bugün görüşemeyiz ,yarın belki olur ben sana msj atarım tmm.",,,,,,
Ham,Arzs fslri hrccz hdi gl..,,,,,,
Spam,"Turk Telekom'dan Anneler Gununde, tum gun, evden cepler ve yurtdisi da dahil her yonu aramak bedava. Arayin konusun doya doya. Bilgi:www.turktelekom.com.tr",,,,,,
Ham,çalıştın mı ya sınavlara,,,,,,
Spam,"YASASIN KAMU kulubune uyelik UCRETSIZ.Hemen KAMU yazip 2222ye UCRETSIZ gonderin,SABRI OZELde %30 indirimi kacirmayin.www.turkcell.com.tr",,,,,,
Ham,aynen bende yapacagız artık bir şekilde,,,,,,
Ham,okulda misin,,,,,,
Ham,ben gelemem ya,,,,,,
Spam,AsyaCard ile anlasmali uye isyerlerinden yapacaginiz elektronik harcamalariniza +6 Taksit firsati sizi bekliyor! Son Gun 30 Haziran. Bilgi www.asyacard.com.tr,,,,,,
Ham,selam abi... abi fizik soruları hatırlat demiştin... abi bul lütfen... iddiaya girdim kazanmam lazım... lütfen,,,,,,
Ham,kız denizci mi oldun? ama yakışmış...,,,,,,
Spam,"GencTarife SMS teklifinde super degisim!Doya doya mesajlas diye 17 Subat itibariyle, gun icinde Turkcell yonune ucretli 3 SMS gonderdikten sonra ayni gun icinde kullanabilecegin Turkcell yonune ucretsiz 1000 SMS kazanacaksin.",,,,,,
Spam,"Garanti Tam Destek'ten odemesi kolay, dilerseniz dosya masrafsiz destek kredileri. Diger kampanyalarla karsilastirin, farki gorun, hemen basvurun! 02124440335",,,,,,
Spam,"gnctrkcllliTamsil Kuru Temizleme'de 3 alternatiften (3 Gomlek,2 Ceket veya 1Takim elbise) biri 8.10 TL.TAMSIL yaz 8073'e gonder.SMS ucreti 50krs. GNCTEKLIF.COM",,,,,,
Spam,YKM Outlet'te indirimli fiyatlara ilave %35'e varan indirim! YKM Kart'la gecerli olan bu firsati kacirmayin.,,,,,,
Ham,ya cnm dün aydan mesaj attı sürekli bursaya çağırıyo müsaitsen haftasonu gidelimmi,,,,,,
Spam,Sabri Ozel'de triko bayrami! 1 triko 39.90TL'den baslayan fiyatlarla..Ustelik tum kis sezonu urunlerinde %70'e varan firsatlarla.,,,,,,
Ham,"Günaydın kanka sabaha kadar uyuyamıştık, sonra bi kaç saat uyudum. Şimdi uyandım. Okula gidiyoruz Cemile ve Pelinle",,,,,,
Spam,"gnctrkcll'li, Acelya cicek evin'nden aski ve tutkuyu ifade eden 3 adet birinci sinif kirmizi gul 38 TL yerine 19 TL!HEmen GNCTEKLIF.COMA gir, satin al!",,,,,,
Spam,Siz Turkcell Kamululara ozel!2ay boyunca Heryone ucretsiz 1000smsnizden hemen yararlanmak icin BEDAVA SMS yazip 2222ye gonderin,,,,,,
Spam,"SATIS VE PAZARLAMAYI EN iYiLERDEN OGRENME FIRSATINI 19 NiSAN'DA BONUS AKADEMiSi iLE YAKALAYIN, CV'NiZ EN iYi FiRMALARA ULASSIN. 212 286 00 46 - BONUS.COM.TR",,,,,,
Ham,"Tmm bn halltmye calsrm ogldn snra,bnkada sorun var snrm sbh ozgun de yapamams,grsz gokhan",,,,,,
Ham,cnm kargon geldi odana bıraktım haberin olsun,,,,,,
Spam,"SON GUN 30 NISAN! Hemen KATLA yazip 1616'ya gonderin, 5TLniz katlansin 50 TL olsun, 1 hafta boyunca Vodafonelularla kendi tarifenizden konusun.",,,,,,
Ham,Ablacm gtar kursuna gdyrm,,,,,,
Spam,"AKARYAKITTA %10 BONUS!30NİSAN'A KADAR AKARYAKIT HARCAMANIZDA TOPLAM 250TL'YE ULASIN,%10 BONUS KAZANIN! AKARYAKIY YAZ,3340'A GONDER",KAMPANYAYA KATIL.BONUS.COM.TR,,,,,
Spam,"Genc Tarifelilere 100MB cepten internet ayda sadece 3 TL! Hemen GENC INTERNET yazip 2222ye ucretsiz gonderin, cepten internetin keyfini yasamaya baslayin!",,,,,,
Ham,2320960 ongar tel,,,,,,
Ham,hatırladım şimdi ya evde unuttum ben onu.,,,,,,
Ham,Kanka yarın 10 da her zamanki yerde buluşalım.,,,,,,
Ham,tamam ok,,,,,,
Spam,RENAULT'DA HAYALINIZDEKI KAMPANYA! 12000 TL KREDI KULLANIN 11500 OLARAK GERI ODEYIN... GUVEN PLAZA ESK:222 3153030 KTH:274 2251350,,,,,,
Spam,"gnctrkcllli, 222 Park Majha'da diledigin cesit pizza+ 1 mesrubat 22 TL yerine sadece 11 TL!Hemen GNCTEKLIF.COM'a gir, satin al! Bu firsati kacirma!",,,,,,
Ham,"VakifBank internet ve telefon bankaciliginda dijital sertifika yukleme, telefon marka - modeli ve kart bilgileri hicbir sekilde istenmemektedir.4440724",,,,,,
Spam,"Darphin'den Guzel Bir Davet!Sizi, 25.03.2011-26.03.2011 tarihlerinde Aksoy Eczanesin'nde gerceklesecek olan bakim gunumuzde gormekten mutluluk duyariz.Iletisim:Aksoy Eczanesi - Istiklal Mah. Sair Fuzuli Cad. No:4 Tasbasi/Eskisehir Tel:0222 2312840",,,,,,
Spam,"VakifBank Worldcard 15 Mart - 30 Nisan arasi Petrol Ofisinden 4 adet 100TL ve uzeri alisverise, 1-10 Mayis arasi Petrol Ofisinde 40TL indirim kazandiriyor!",,,,,,
Ham,Iyiym arzu$ napaym dersleri açiyorum kapatıyorum..sen napiosn sesin ckmiyoo:),,,,,,
Ham,aynen kuzu benım acelem var sora konusuruz yıne,,,,,,
Spam,"gnctrkcllli, Bonnyfood'dan lezzetli cicekler firsati. Tum urunlerde gecerli 25 TLlik hediye ceki 1 TL! BONNY yaz 8073'e gonder. SMS ucreti 50 krs. GNCTEKLIF.COM",,,,,,
Spam,"Simdi e-faturaya gecin,Toyota Prius kazanma sansi yakalayin.E-faturaya gecmek icin e-posta adresinizi SMS ile 3008'e gonderebilirsiniz.Detaylar: www.avea.com.tr",,,,,,
Ham,kuzum misafir var şimdi atamıcam,,,,,,
Spam,"Aveadan SUPER bir Muzik Paketi! MAXI yaz, 5555e gonder, Maxi Muzikindir Paketi ile 150 yerli 50 Yabanci sarkiyi ayda sadece 5,99 TLye cebine indir!",,,,,,
Ham,geliyorum,,,,,,
Ham,Audi burda:),,,,,,
Spam,"Kagit fatura yerine fatura tutariniz ve odeme tarihi smsle ucretsiz gonderilsin, 1 ay Turkcelllilerle Pazar BEDAVA konusun.2222ye FATURAISTEMIYORUM yazip gonderin",,,,,,
Ham,Günaydın abi nasılsın?Java sınavı saat kaçta hangi sınıftaymış?,,,,,,
Spam,VakifBank Worldcard ile Carrefour da 20TL Worldpuan! 30 Haziran a kadar Carrefour da yapacaginiz toplam 200TL alisverisinize 20TL Worldpuan hediye!vakifkart.com,,,,,,
Ham,haci bana imza at birde hoca ne zaman sınavları okuyacakmış?,,,,,,
Spam,"Tarife paketinizdeki dakikalarin bitiminde sadece 5TLye fatura kesim tarihinize kadar heryone 100dk daha konusabilir, paket asimindan ucretlenmek yerine faturanizi kontrol altinda tutabilirsiniz. NARPAKET yazin 2222ye gonderin.",,,,,,
Spam,VakifBank Worldcard inizla Eskisehir de anlasmali Alpet istasyonlarindan yapacaginiz akaryakit alisverislerinden aninda % 6 indirim kazanin!,,,,,,
Spam,"Dusuk taksitli veya dosya masrafsiz 5,10 ve 20bin TL kredilere devam! Ustelik siz eski kredi musterimize ekstra indirimle Garanti Tam Destek'de.",,,,,,
Ham,canım yaaaa kalemlikler karışmış ben seninkini almışım:(((( okula gelince farkettim:),,,,,,
Ham,gorusuruz,,,,,,
Ham,hiç canim istemiyo,,,,,,
Spam,VICHY'DE %40 INDIRIM GUNLERINE DAVETLISINIZ.SADECE 18-19 MART TARIHLERINDE.AKSOY ECZANESI TEL:2312840,,,,,,
Ham,Geliyomsn spora?,,,,,,
Ham,11 gibi,,,,,,
Spam,Simdi ayda sadece 9 TL'ye her yone tam 2 saat ve ayni tarifedekilerle sinirsiz konusma firsatini kacirmamak icin Avea bayilerine gelin.,,,,,,
Ham,kacinci kat,,,,,,
Spam,YARIN(20 OCAK) VICHY-LA ROCHE UZMANININ ECZANEMIZDE YAPACAGI UCRETSIZ CILT VE SAC ANALIZ GUNUNE DAVETLISINIZ..BU OZEL GUNU KACIRMAYIN...3209693,,,,,,
Spam,Mudo'da Anneler icin sayisiz hediye alternatifleri cok ozel indirimler ve surprizlerle sizi bekliyor.,,,,,,
Spam,"BUGUN BONUS'UNU KULLANANLAR YARIN BEDAVA KONUSUYOR!BUGUN BONUS'LA 75TL HARCA,KONUS YAZ SLiPTEKi SiFREYLE 3340'A GONDER YARIN 75 DK BEDAVA KONUS!BONUS.COM.TR",,,,,,
Ham,Cnim ben sna hicbseymi tamir ettirmem :d,,,,,,
Ham,hacı o zaman ben yaparım olmazsa o adama gideceğiz.,,,,,,
Ham,"canımn içi bu akşam müsait deilim,proje teslimim var.,yrn akşam gelebilirsin ama.,",,,,,,
Spam,"SADECE 17-18-19 MART TARIHLERINDE ""ESKISEHIR SAGLIK GUNLERI"" TUM VICHY URUNLERI % 40 INDIRIMLI.AKSOY ECZANESI TEL:2312840",,,,,,
